,label,seed,window,file,basis,n,entry,params,depth,width,r2,l2,psnr,min,max,q1,q3,std
8,abf cubic_spline x  2 @ [1],651762289,,perlin_873099211,abf cubic_spline,2,0,2,1,1,-1.0234527225705392e-08,0.17470895,4.993369557449905,6.1654185e-07,0.551639,0.017616615165024996,0.31813327968120575,0.18003209
9,abf cubic_spline x  2 @ [1],651762289,,perlin_873099211,abf cubic_spline,2,1,2,1,1,-9.144663248861207e-09,0.14303893,7.107595954345946,1.5637835e-07,0.73488,0.028590950649231672,0.18717112764716148,0.16666918
10,abf cubic_spline x  2 @ [1],651762289,,perlin_873099211,abf cubic_spline,2,2,2,1,1,-1.2504399959922807e-08,0.061121173,6.512996122876832,7.306591e-10,0.27383384,0.006781873991712928,0.10199049115180969,0.07773763
11,abf cubic_spline x  2 @ [1],651762289,,perlin_873099211,abf cubic_spline,2,3,2,1,1,-1.3371074025769758e-08,0.0350049,9.61026785266295,3.73422e-09,0.32000697,0.0010687143949326128,0.04090252425521612,0.06070832
12,abf cubic_spline x  2 @ [1],651762289,,perlin_46852263,abf cubic_spline,2,0,2,1,1,-3.779869084397092e-09,0.18667594,5.708937442655992,1.7406812e-08,0.6949914,0.01281701005063951,0.3121504634618759,0.21169674
13,abf cubic_spline x  2 @ [1],651762289,,perlin_46852263,abf cubic_spline,2,1,2,1,1,-8.962434550063847e-08,0.050033495,7.439022448286671,6.5537e-10,0.2774389,0.005267475266009569,0.07837600447237492,0.06099872
14,abf cubic_spline x  2 @ [1],651762289,,perlin_46852263,abf cubic_spline,2,2,2,1,1,-2.3944930260810793e-08,0.12340885,4.943716976836666,5.6179283e-09,0.3852309,0.00989016005769372,0.2267085425555706,0.12220501
15,abf cubic_spline x  2 @ [1],651762289,,perlin_46852263,abf cubic_spline,2,3,2,1,1,1.849575259615932e-08,0.10462222,8.135199902701627,1.6907158e-08,0.6809912,0.01621236838400364,0.11013961210846901,0.15453096
0,abf cubic_spline x  2 @ [1],741882590,,perlin_778030991,abf cubic_spline,2,0,2,1,1,-5.985072881742326e-09,0.09272656,7.825869942106816,4.4144688e-10,0.5620669,0.006766541162505746,0.08443328738212585,0.14850533
1,abf cubic_spline x  2 @ [1],741882590,,perlin_778030991,abf cubic_spline,2,1,2,1,1,-5.797527125039892e-09,0.084518366,6.376864592867238,3.8452008e-08,0.36697266,0.014813486486673355,0.10890861414372921,0.09736995
2,abf cubic_spline x  2 @ [1],741882590,,perlin_778030991,abf cubic_spline,2,2,2,1,1,-1.913156300048513e-10,0.07527635,6.511298479295591,1.2023982e-10,0.33712655,0.01365979015827179,0.10587190464138985,0.08219678
3,abf cubic_spline x  2 @ [1],741882590,,perlin_778030991,abf cubic_spline,2,3,2,1,1,1.1631428042946368e-09,0.04018388,8.219131732018546,2.1102355e-07,0.26666716,0.008974151918664575,0.04190427530556917,0.056762528
4,abf cubic_spline x  2 @ [1],741882590,,perlin_297699213,abf cubic_spline,2,0,2,1,1,-3.969347961430003e-09,0.17091906,6.537950830306554,6.296865e-10,0.7701628,0.040622860193252563,0.19893406704068184,0.1974322
5,abf cubic_spline x  2 @ [1],741882590,,perlin_297699213,abf cubic_spline,2,1,2,1,1,2.6934207086881656e-09,0.09859328,7.515168559991521,2.1482126e-08,0.5563666,0.007762009976431727,0.13286031037569046,0.1293651
6,abf cubic_spline x  2 @ [1],741882590,,perlin_297699213,abf cubic_spline,2,2,2,1,1,-7.690648562430624e-09,0.096223876,5.564592400419713,6.1570546e-08,0.34653413,0.009601489873602986,0.1651846244931221,0.09661264
7,abf cubic_spline x  2 @ [1],741882590,,perlin_297699213,abf cubic_spline,2,3,2,1,1,-3.752981481142115e-09,0.06690458,8.393893277515506,5.0056634e-09,0.46221262,0.005111162783578038,0.07497504726052284,0.09851728
8,abf cubic_spline x  2 @ [1],741882590,,perlin_873099211,abf cubic_spline,2,0,2,1,1,-7.372030097485549e-09,0.17470895,4.993369557449905,6.157465e-07,0.55163985,0.01761674927547574,0.31813280284404755,0.1800321
9,abf cubic_spline x  2 @ [1],741882590,,perlin_873099211,abf cubic_spline,2,1,2,1,1,4.787621632473815e-09,0.14303893,7.107595954345946,1.567793e-07,0.73488086,0.028591041453182697,0.1871713399887085,0.16666931
10,abf cubic_spline x  2 @ [1],741882590,,perlin_873099211,abf cubic_spline,2,2,2,1,1,-8.016664221344172e-09,0.061121173,6.512996122876832,7.5502626e-10,0.27383327,0.0067818372044712305,0.10199017450213432,0.077737644
11,abf cubic_spline x  2 @ [1],741882590,,perlin_873099211,abf cubic_spline,2,3,2,1,1,-1.933521609487343e-08,0.0350049,9.61026785266295,3.7963965e-09,0.3200076,0.001068696816219017,0.040902421809732914,0.06070836
12,abf cubic_spline x  2 @ [1],741882590,,perlin_46852263,abf cubic_spline,2,0,2,1,1,-3.019169358964291e-09,0.18667594,5.708937442655992,1.7524972e-08,0.6949905,0.012817071517929435,0.31215067207813263,0.2116966
13,abf cubic_spline x  2 @ [1],741882590,,perlin_46852263,abf cubic_spline,2,1,2,1,1,-9.180326832058938e-08,0.050033495,7.439022448286671,6.784582e-10,0.27743942,0.0052675120532512665,0.07837625220417976,0.060998756
14,abf cubic_spline x  2 @ [1],741882590,,perlin_46852263,abf cubic_spline,2,2,2,1,1,-5.127450908304354e-09,0.123408854,4.943715804726095,5.542237e-09,0.38523144,0.009890071349218488,0.2267083078622818,0.12220501
15,abf cubic_spline x  2 @ [1],741882590,,perlin_46852263,abf cubic_spline,2,3,2,1,1,8.342492252566558e-09,0.10462222,8.135199902701627,1.6775662e-08,0.6809905,0.016212304588407278,0.11013994738459587,0.1545309
